User,Gesture Type,Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
10,v09,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",v,0.918,1
10,circle01,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",circle,0.9236,1
10,left_curly_brace05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_curly_brace,0.8043,1
10,left_sq_bracket07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_sq_bracket,0.9017,1
10,star02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",star,0.8249,1
10,delete_mark08,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",delete_mark,0.9521,1
10,triangle05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",triangle,0.899,1
10,right_sq_bracket02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_sq_bracket,0.9643,1
10,caret04,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",caret,0.8382,1
10,question_mark10,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",caret,0.7957,0
10,rectangle01,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",rectangle,0.9169,1
10,check08,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",check,0.9422,1
10,x05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",x,0.903,1
10,arrow06,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",arrow,0.9995,1
10,pigtail02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",pigtail,0.9234,1
10,right_curly_brace03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_curly_brace,0.8448,1
10,v07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",v,0.915,1
10,circle08,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",circle,0.9449,1
10,left_curly_brace04,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_curly_brace,0.8837,1
10,left_sq_bracket02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_sq_bracket,0.8751,1
10,star10,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",star,0.6394,1
10,delete_mark08,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",delete_mark,0.9145,1
10,triangle03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",triangle,0.8275,1
10,right_sq_bracket07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_sq_bracket,0.8517,1
10,caret04,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",caret,0.8567,1
10,question_mark01,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",question_mark,0.9994,1
10,rectangle07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",rectangle,0.9163,1
10,check05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",check,0.9358,1
10,x01,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",x,0.9379,1
10,arrow10,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",caret,0.7306,0
10,pigtail08,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",pigtail,0.8036,1
10,right_curly_brace05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_sq_bracket,0.8409,0
10,v10,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",v,0.8645,1
10,circle03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",circle,0.9079,1
10,left_curly_brace02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_curly_brace,0.7957,1
10,left_sq_bracket09,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_sq_bracket,0.9249,1
10,star02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",star,0.8249,1
10,delete_mark03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",delete_mark,0.9055,1
10,triangle04,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",triangle,0.8423,1
10,right_sq_bracket08,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_sq_bracket,0.9189,1
10,caret01,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",caret,0.8645,1
10,question_mark03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",question_mark,0.8519,1
10,rectangle03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",rectangle,0.9358,1
10,check05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",check,0.9358,1
10,x04,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",x,0.9428,1
10,arrow06,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",arrow,0.9995,1
10,pigtail09,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",pigtail,0.8749,1
10,right_curly_brace01,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_curly_brace,0.9365,1
10,v05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",v,0.9444,1
10,circle02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",circle,0.9244,1
10,left_curly_brace07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_curly_brace,0.7617,1
10,left_sq_bracket02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_sq_bracket,0.8751,1
10,star06,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",star,0.8609,1
10,delete_mark03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",delete_mark,0.8894,1
10,triangle05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",triangle,0.827,1
10,right_sq_bracket10,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_sq_bracket,0.9416,1
10,caret05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",caret,0.9676,1
10,question_mark07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",caret,0.8433,0
10,rectangle04,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",rectangle,0.9994,1
10,check10,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",check,0.9288,1
10,x07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",x,0.8922,1
10,arrow05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",arrow,0.8814,1
10,pigtail05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",pigtail,0.831,1
10,right_curly_brace05,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",right_sq_bracket,0.875,0
10,v03,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",v,0.8232,1
10,circle09,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",circle,0.9251,1
10,left_curly_brace02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",left_curly_brace,0.7957,1
10,left_sq_bracket07,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",rectangle,0.8042,0
10,star08,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",star,0.8286,1
10,delete_mark02,16,"['arrow10', 'caret07', 'check05', 'circle09', 'delete_mark05', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'question_mark07', 'rectangle01', 'right_curly_brace06', 'right_sq_bracket06', 'star10', 'triangle05', 'v02', 'x07']",delete_mark,0.8399,1
