User,Gesture Type,RandomIteration[1to100],#ofTrainingExamples[E],Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
6,left_sq_bracket09,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_sq_bracket,0.8988,1
6,right_curly_brace08,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_curly_brace,0.8791,1
6,delete05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",delete,0.8744,1
6,x01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",x,0.8865,1
6,rectangle03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",rectangle,0.9495,1
6,triangle07,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",triangle,0.9029,1
6,arrow02,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",arrow,0.7629,1
6,zig-zag04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",zig-zag,0.9261,1
6,left_curly_brace07,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_curly_brace,0.9037,1
6,circle01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",circle,0.9455,1
6,caret01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",caret,0.939,1
6,v08,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",v,0.9072,1
6,check07,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",check,0.9314,1
6,pigtail05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",pigtail,0.7916,1
6,star05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",star,0.6712,1
6,right_sq_bracket01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_sq_bracket,0.9127,1
6,left_sq_bracket05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_sq_bracket,0.9031,1
6,right_curly_brace03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_curly_brace,0.9517,1
6,delete10,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",delete,0.917,1
6,x01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",x,0.8865,1
6,rectangle05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",rectangle,0.9341,1
6,triangle10,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",triangle,0.9129,1
6,arrow05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",arrow,0.8093,1
6,zig-zag10,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",zig-zag,0.8997,1
6,left_curly_brace04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_curly_brace,0.9311,1
6,circle01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",circle,0.9455,1
6,caret02,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",caret,0.9168,1
6,v05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",v,0.8892,1
6,check09,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",check,0.9825,1
6,pigtail02,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",pigtail,0.9481,1
6,star04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",star,0.683,1
6,right_sq_bracket06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_sq_bracket,0.9427,1
6,left_sq_bracket04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_sq_bracket,0.9994,1
6,right_curly_brace06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_curly_brace,0.9031,1
6,delete06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",delete,0.886,1
6,x04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",x,0.9537,1
6,rectangle07,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",rectangle,0.9804,1
6,triangle04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",triangle,0.9172,1
6,arrow03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",arrow,0.8431,1
6,zig-zag05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",zig-zag,0.9359,1
6,left_curly_brace10,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_curly_brace,0.9006,1
6,circle10,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",circle,0.9505,1
6,caret08,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",caret,0.9373,1
6,v06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",v,0.8933,1
6,check04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",check,0.9632,1
6,pigtail08,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",pigtail,0.9268,1
6,star09,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",star,0.8359,1
6,right_sq_bracket03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_sq_bracket,0.917,1
6,left_sq_bracket05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_sq_bracket,0.9049,1
6,right_curly_brace01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_curly_brace,0.8766,1
6,delete02,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",delete,0.8533,1
6,x05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",x,0.9593,1
6,rectangle10,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",rectangle,0.9467,1
6,triangle04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",triangle,0.9354,1
6,arrow09,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",arrow,0.8497,1
6,zig-zag03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",zig-zag,0.9995,1
6,left_curly_brace03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_sq_bracket,0.8807,0
6,circle06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",circle,0.9607,1
6,caret03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",caret,0.9054,1
6,v06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",v,0.95,1
6,check06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",check,0.9806,1
6,pigtail05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",pigtail,0.7916,1
6,star06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",star,0.7202,1
6,right_sq_bracket01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_sq_bracket,0.9224,1
6,left_sq_bracket10,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_sq_bracket,0.8935,1
6,right_curly_brace06,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",right_curly_brace,0.9042,1
6,delete05,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",delete,0.8744,1
6,x07,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",x,0.9052,1
6,rectangle08,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",rectangle,0.9735,1
6,triangle09,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",triangle,0.8994,1
6,arrow04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",arrow,0.7594,1
6,zig-zag03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",zig-zag,0.9247,1
6,left_curly_brace01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",left_curly_brace,0.9202,1
6,circle03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",circle,0.9635,1
6,caret04,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",caret,0.9463,1
6,v01,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",v,0.9433,1
6,check03,1,1,16,"['arrow06', 'caret03', 'check05', 'circle06', 'delete07', 'left_curly_brace10', 'left_sq_bracket05', 'pigtail10', 'rectangle02', 'right_curly_brace02', 'right_sq_bracket08', 'star02', 'triangle06', 'v10', 'x09', 'zig-zag07']",check,0.9384,1
